기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_1_유동인구_수,시간대_2_유동인구_수,시간대_3_유동인구_수,시간대_4_유동인구_수,시간대_5_유동인구_수,시간대_6_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
2019,2,A,골목상권,1000163,자양로53길,2199558,1053503,1146049,128352,445472,416059,374418,425550,409705,454568,394320,315762,316890,449095,268917,299850,294373,305297,296588,309618,335902,357921
2019,2,A,골목상권,1000164,자양번영로3길,1550263,754482,795776,158680,296017,320923,268328,262620,243707,304640,290136,213627,219089,325369,197399,214076,208135,225058,211934,218779,237289,234996
2019,2,A,골목상권,1000165,천호대로109길,2648106,1351007,1297095,98458,747376,579002,385338,460350,377585,417083,406949,394382,405408,652127,372173,371956,373163,384273,377370,393412,386843,361078
2019,2,A,골목상권,1000166,천호대로123길,2231959,1067395,1164554,136453,464478,432092,377167,425607,396146,408050,402675,348512,345614,461532,265588,308938,307620,315367,307029,320881,330212,341897
2019,2,A,골목상권,1000167,천호대로129길,2338750,1116012,1222743,192335,479895,444926,384386,435126,402100,432432,394407,336872,347245,526921,300870,315330,313045,327839,315072,326344,366925,374209
2019,2,A,골목상권,1000168,경희대로3길,2682424,1277928,1404499,291115,1324545,353813,245965,230373,236614,396766,367621,462621,421921,662324,371167,388571,405743,409923,403468,408552,353960,312215
2019,2,A,골목상권,1000169,경희대로4길,3607000,1714376,1892630,384611,1811973,475867,331762,303415,299367,554683,510385,593397,561470,886655,500413,511233,531630,539678,531273,540397,486992,465808
2019,2,A,골목상권,1000170,난계로30길,2151917,1196292,955624,83656,437955,428556,361620,414979,425162,240044,370932,460967,448970,442712,188294,288921,293322,294219,293999,327272,324608,329578
2019,2,A,골목상권,1000171,답십리로23길,1880170,1010887,869292,159854,499692,320973,289788,298696,311170,365670,334312,272010,257539,395494,255140,258792,258048,266355,265181,276326,276084,279395
2019,2,A,골목상권,1000172,답십리로56길,1553002,771892,781111,108132,279815,296546,274578,298275,295666,305434,279106,224500,224886,325809,193273,214563,213063,217377,213967,222660,234152,237230
2019,2,A,골목상권,1000173,답십리로60길,1261816,673852,587972,50751,230488,263532,231015,256543,229496,225916,224250,192360,188682,274240,156376,176431,174655,178077,175943,182187,188473,186068
2019,2,A,골목상권,1000174,답십리로63길,1349166,689165,660005,82099,221743,259713,247468,282945,255214,214751,226821,215274,211366,314148,166811,187907,187382,190419,189138,194817,203781,195731
2019,2,A,골목상권,1000175,답십리로64길,1725993,907852,818151,73076,346818,372156,328220,332434,273308,313085,288721,255951,251633,383743,232858,239173,238306,243156,241288,249778,261347,252961
2019,2,A,골목상권,1000176,답십리로68길,2136055,1137774,998282,92598,459807,476426,408041,386424,312774,390849,346380,317874,312549,475642,292752,293254,293837,300645,297814,310828,326225,313460
2019,2,A,골목상권,1000177,답십리로69길,1055549,558762,496790,90021,176063,203326,206256,200618,179277,160026,183423,172858,170836,242390,126018,147961,148193,151601,150466,154782,154807,147747
2019,2,A,골목상권,1000178,답십리로72길,1920384,1013241,907148,106436,416979,436275,373550,308492,278662,372061,325008,277505,275894,410554,259356,257566,259712,267803,263792,275856,298226,297442
2019,2,A,골목상권,1000179,망우로18가길,1209857,639707,570140,95569,504435,171688,129883,152612,155668,226756,214143,193129,177064,247306,151452,166773,167344,169774,167203,168450,189613,180709
2019,2,A,골목상권,1000180,망우로18길,1613835,828986,784837,122877,655639,236014,177929,208621,212753,304965,295051,250835,233204,325189,204588,223167,223461,226569,223950,224878,248665,243148
2019,2,A,골목상권,1000181,망우로21길,2102024,1047660,1054358,153578,833693,315165,238150,272161,289285,405732,395035,318258,297874,417726,267397,286829,287361,291370,289884,292274,324772,329549
2019,2,A,골목상권,1000182,무학로16길,814340,449242,365102,26810,155700,173565,156918,153288,148068,165431,171468,135204,123745,141036,77457,122317,123035,123845,123002,126055,100994,95089
2019,2,A,골목상권,1000183,무학로45길,2071282,1225620,845660,208144,891584,309714,224976,235525,201355,290381,314616,394003,354782,472167,245349,313609,326756,326602,321182,312947,241826,228374
2019,2,A,골목상권,1000184,사가정로13길,876923,403574,473354,89427,280337,132909,116851,128586,128835,96171,148524,179879,191155,191790,69421,124770,135657,137833,132866,123900,113960,107966
2019,2,A,골목상권,1000185,사가정로23가길,943233,473152,470088,85250,168161,164384,172413,174743,178278,170206,162079,142434,138319,209453,120737,129792,127968,131559,131074,133794,142793,146271
2019,2,A,골목상권,1000186,사가정로2길,2037110,1026517,1010579,89070,438178,406757,336487,385691,380914,398219,381925,319398,317306,395195,225055,292092,290232,295696,292766,302457,283324,280533
2019,2,A,골목상권,1000187,서울시립대로16길,2450453,1254776,1195690,265690,742985,374329,344533,359923,362998,399374,424507,414041,410773,520129,281635,345542,359010,365816,360123,361457,333462,325068
2019,2,A,골목상권,1000188,서울시립대로29길,2426072,1267680,1158398,223607,909006,316762,290760,320544,365390,433817,479774,383745,373627,467111,287985,345877,356448,359367,347183,347571,321627,348016
2019,2,A,골목상권,1000189,서울시립대로4길,1978124,978931,999193,111996,412757,466362,340985,324525,321494,400028,383508,287230,280962,382496,243894,268275,266983,274413,268396,275372,314696,309987
2019,2,A,골목상권,1000190,약령시로17길,1666450,921525,744921,39108,231802,224058,231909,365155,574428,255752,293436,289998,335986,346115,145177,226635,231699,235446,232593,239466,255286,245331
2019,2,A,골목상권,1000191,왕산로32길,1252969,642910,610056,27840,255468,211756,186795,232121,338970,169515,219308,237096,246107,265084,115849,180272,180393,189466,180879,185333,179064,157569
2019,2,A,골목상권,1000192,왕산로33길,1933007,1063899,869097,38350,242332,224462,260611,447707,719549,193268,308485,380367,446485,450093,154317,263967,271036,276812,271905,285153,300331,263803
2019,2,A,골목상권,1000193,왕산로43길,2086375,1072957,1013426,98219,494768,314762,296049,370585,511999,389318,393667,327511,324722,413210,237946,288370,288055,298511,287632,292338,296793,334682
2019,2,A,골목상권,1000194,이문로42길,1406062,683718,722345,107435,447255,218258,194249,207491,231365,314486,267452,201817,196310,261544,164439,200420,204713,203900,204286,198604,194324,199826
2019,2,A,골목상권,1000195,장한로14길,939572,520696,418881,25505,177126,216537,178231,181660,160522,167013,160422,153629,153987,196849,107668,132019,129949,137612,137656,143090,129899,129357
2019,2,A,골목상권,1000196,장한로25길,1979666,1034239,945431,109170,404284,425419,372809,368182,299817,345796,322055,296816,296092,451530,267375,271130,271807,276212,274221,285032,308613,292658
2019,2,A,골목상권,1000197,장한로26가길,2121633,1128214,993426,99973,481799,484226,411997,345415,298238,420804,351319,301227,298983,453692,295600,286055,288354,296802,293421,306805,329437,320768
2019,2,A,골목상권,1000198,장한로26길,1883850,984713,899142,111138,409345,417061,369757,307509,269060,356963,314529,271167,269265,411245,260681,250331,252971,261398,256775,269462,295884,297043
2019,2,A,골목상권,1000199,장한로27가길,1619413,850563,768853,117982,275413,317627,304173,322074,282160,261321,275594,258291,252557,369853,201799,226379,226893,230538,229424,236306,241304,228579
2019,2,A,골목상권,1000200,장한로27길,1904404,993258,911155,116244,359870,395913,356500,368129,307773,329414,312927,287367,286139,434124,254434,262574,263146,266987,265703,275434,293509,277055
2019,2,A,골목상권,1000201,장한로5길,2070585,1164313,906279,40894,407113,453441,383439,424863,360842,344623,345223,347247,339316,449952,244233,291820,292327,306368,302218,315582,287327,274942
2019,2,A,골목상권,1000202,장한로8길,1489680,856850,632831,25955,289705,338879,279269,300066,255816,243940,251042,265352,260929,306942,161480,211001,211515,223514,223936,232795,197872,189060
2019,2,A,골목상권,1000203,전농로29길,2350723,1226179,1124556,273563,770037,327023,312117,332335,335669,373145,427934,401189,393572,484165,270728,339355,356052,359060,353454,349649,300843,292331
2019,2,A,골목상권,1000204,전농로3길,2226727,1092363,1134360,154073,420427,423884,390323,422819,415200,384093,392755,345351,351911,486373,266243,308639,307798,314287,310226,324079,330652,331053
2019,2,A,골목상권,1000205,전농로4길,2153380,1135041,1018337,98925,430983,423000,370598,432163,397714,366504,387542,348040,338986,458982,253326,304901,301916,308863,303058,319420,309110,306122
2019,2,A,골목상권,1000206,제기로21길,982548,522657,459901,35851,237452,167519,134704,182597,224432,219996,197987,152057,137870,169055,105601,138124,139453,140401,140456,135331,141858,146939
2019,2,A,골목상권,1000207,제기로5길,1935133,1017767,917368,218949,916850,230034,182785,193053,193468,271376,310974,352502,336146,428638,235500,286240,304772,313806,309562,281104,226894,212760
2019,2,A,골목상권,1000208,천장산로7길,1378057,648665,729392,201399,886361,103117,75349,65228,46610,155338,229967,299780,301895,272536,118544,216095,248168,240435,229800,203244,126528,113792
2019,2,A,골목상권,1000209,천호대로12길,1094349,586138,508217,44704,229325,233252,201028,197318,188734,200189,223063,196695,170724,195791,107891,161194,163002,162485,161866,165952,139020,140831
2019,2,A,골목상권,1000210,천호대로17길,2274221,1179699,1094526,105774,531714,418133,365807,405354,447446,403180,454600,411499,359751,414337,230864,342037,343589,345132,339138,345432,281178,277720
2019,2,A,골목상권,1000211,천호대로45길,1436338,740887,695447,43982,298203,266595,228251,264315,334969,210006,251128,256895,262273,308882,147139,200706,198961,208293,201715,208923,220769,196977
2019,2,A,골목상권,1000212,천호대로77길,1505877,861965,643915,31542,299585,333730,276837,301687,262494,239589,263256,260708,248950,319066,174316,216934,218786,223827,220770,231149,206325,188088
2019,2,A,골목상권,1000213,천호대로97길,868633,500055,368577,20949,158175,196481,163227,172963,156836,149958,155284,155725,158036,166336,83290,121889,120488,129556,130742,133814,115950,116208
2019,2,A,골목상권,1000214,한천로14길,2027129,1117709,909423,50360,400657,445778,376110,406365,347867,347781,335273,325697,317547,450048,250789,283683,283112,294995,291088,304347,289649,280256
2019,2,A,골목상권,1000215,한천로33길,810502,398805,411702,47356,122444,145215,150500,168318,176666,140189,138974,123886,120193,182212,105054,111554,110357,112919,112958,115495,122782,124448
2019,2,A,골목상권,1000216,한천로40길,1164741,597763,566985,87287,190855,207835,216408,230771,231598,201650,204333,181000,174148,257513,146098,161865,160490,164314,164260,167475,173387,172967
2019,2,A,골목상권,1000217,한천로46길,546122,275364,270757,60252,105016,95864,96708,93247,95033,105826,96727,80078,78631,117025,67825,74333,73231,74832,74378,76560,85298,87493
2019,2,A,골목상권,1000218,휘경로14길,2311240,1181127,1130111,179186,909817,324632,279725,297768,320129,385482,384282,361354,363127,514050,302947,325327,335476,337128,335154,333750,325879,318545
2019,2,A,골목상권,1000219,휘경로23길,1325964,684977,640987,56827,349700,217998,201742,236413,263276,295033,240774,177510,177664,261524,173459,184037,182324,182373,184080,187463,196616,209080
2019,2,A,골목상권,1000220,휘경로2길,2465128,1211828,1253305,255242,1304849,289240,226615,194462,194722,363960,367800,414015,429552,583694,306108,349605,376096,379272,371138,357125,314687,317214
2019,2,A,골목상권,1000221,휘경로3길,2769068,1374487,1394579,247617,1272491,360071,294869,291893,302122,439469,429603,462500,470536,625290,341660,403776,430516,429482,424313,403282,347059,330655
2019,2,A,골목상권,1000222,겸재로29길,2065503,1051019,1014492,94878,442348,397570,310757,423413,396549,396353,347983,287787,304514,458126,270751,292064,289969,293931,288041,300636,310610,290273
2019,2,A,골목상권,1000223,겸재로36길,2099730,1042655,1057073,120633,419558,379838,332133,438076,409491,380593,352111,303130,318437,474596,270863,296732,292102,295656,288743,302837,317019,306650
2019,2,A,골목상권,1000224,겸재로54길,2847715,1439364,1408349,176590,618203,491220,446444,592512,522757,526581,492642,420735,425109,620568,362069,395307,394977,398063,394755,403843,425216,435560
2019,2,A,골목상권,1000225,공릉로12가길,997092,495238,501859,74919,221983,177314,169325,182251,171303,204170,178097,143052,144000,201116,126665,135507,136729,139730,138337,143252,152504,151035
2019,2,A,골목상권,1000226,공릉로2길,1825084,884813,940281,90012,390012,370683,299994,341027,333356,351398,325155,261966,260612,388917,237049,252609,247047,250219,250169,256063,290800,278164
2019,2,A,골목상권,1000227,답십리로75길,1311556,661011,650538,76969,225873,269478,233446,263900,241886,287452,258434,177213,181647,246218,160597,182098,176503,181130,179179,183990,199221,209424
2019,2,A,골목상권,1000228,동일로100길,1749668,884368,865309,69124,350649,331276,268877,387631,342131,353088,319580,248954,250329,361648,216077,248295,244818,249050,246377,253659,258487,249002
2019,2,A,골목상권,1000229,동일로101길,1822502,919994,902510,114731,318260,324877,318038,398246,348347,370966,339323,266385,262040,361743,222035,254682,252402,256645,253821,261430,270433,273089
2019,2,A,골목상권,1000230,동일로112길,2606390,1318106,1288282,91767,643530,505530,390486,508508,466581,446721,456959,385262,396648,587035,333762,361432,358570,365943,363838,381548,399642,375437
2019,2,A,골목상권,1000231,동일로123길,2307059,1165225,1141835,128307,434242,393441,359191,503137,488752,495266,386529,313528,320943,490078,300710,323236,320125,321347,317789,329662,343863,351043
2019,2,A,골목상권,1000232,동일로130길,2101540,1040163,1061377,144418,407047,380170,324013,427169,418721,482699,386996,289225,285878,403555,253198,297919,294377,296414,293464,300699,302847,315816
2019,2,A,골목상권,1000233,동일로139가길,1907176,967622,939559,112030,374613,346022,303633,398197,372690,369429,311773,274787,279028,421195,250980,262434,261012,262574,259693,277232,291658,292578
2019,2,A,골목상권,1000234,동일로139길,1452310,748108,704197,82620,279062,249662,226675,316191,298097,292114,227624,200093,207456,327207,197825,199336,197830,198213,196329,210258,225506,224837
2019,2,A,골목상권,1000235,동일로140길,1763032,879595,883437,131893,336264,313261,274780,363002,343834,355226,307058,258669,255524,366824,219736,247071,246817,248118,245922,255765,256075,263274
2019,2,A,골목상권,1000236,동일로149길,1158848,586672,572186,62767,236017,219464,189979,228880,221743,209969,193884,170732,175371,256416,152494,155662,154326,156046,153839,169147,185504,184313
